lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base
Autonomie,,autonomisch,ADJ.,3092,1,1,
Autopsie,,autops,ADJ.,267,0,0,
Autopsie,,autopsisch,ADJ.,267,0,0,
Bakterie,,bakter,ADJ.,88,0,0,
Bakterie,,bakterisch,ADJ.,88,0,0,
Bakteriologie,,bakteriologisch,ADJ.,56,168,1,1.0
Bakteriologie,,bakteriolog,ADJ.,56,0,0,
Bakterium,,bakteri,ADJ.,9470,0,0,
Bakterium,,bakteriisch,ADJ.,9470,0,0,
Balneologie,,balneologisch,ADJ.,15,11,1,1.0
Balneologie,,balneolog,ADJ.,15,0,0,
Batterie,,batter,ADJ.,13950,0,0,
Batterie,,batterisch,ADJ.,13950,0,0,
Bestie,,best,ADJ.,1418,0,0,
Bestie,,bestisch,ADJ.,1418,0,0,
Bewegungsenergie,,bewegungsenerg,ADJ.,244,0,0,
Bibliografie,,bibliografisch,ADJ.,198,134,1,1.0
Bibliografie,,bibliograf,ADJ.,198,0,0,
Bibliographie,,bibliographisch,ADJ.,1801,761,1,1.0
Bibliographie,,bibliograph,ADJ.,1801,0,0,
Bigamie,,bigam,ADJ.,32,0,0,
Bigamie,,bigamisch,ADJ.,32,0,0,
Bildergalerie,,bildergaler,ADJ.,2936,0,0,
Bildergalerie,,bildergalerisch,ADJ.,2936,0,0,
Bioenergie,,bioenerg,ADJ.,764,0,0,
Biografie,,biografisch,ADJ.,3527,780,1,1.0
Biografie,,biograf,ADJ.,3527,0,0,
Biographie,,biographisch,ADJ.,4819,1784,1,1.0
Biographie,,biograph,ADJ.,4819,0,0,
Biologie,,biologisch,ADJ.,5229,15009,1,1.0
Biologie,,biolog,ADJ.,5229,0,0,
Biometrie,,biometrisch,ADJ.,268,1024,1,1.0
Biometrie,,biometr,ADJ.,268,0,0,
Biophilie,,biophil,ADJ.,1,4,1,1.0
Biophilie,,biophilisch,ADJ.,1,0,0,
Biopsie,,biops,ADJ.,627,0,0,
Biopsie,,biopsisch,ADJ.,627,0,0,
Blasphemie,,blasphemisch,ADJ.,323,169,1,1.0
Blasphemie,,blasphem,ADJ.,323,0,0,
Boogie,,boog,ADJ.,698,0,0,
Boogie,,boogisch,ADJ.,698,0,0,
Borrelie,,borrel,ADJ.,230,0,0,
Borrelie,,borrelisch,ADJ.,230,0,0,
Bourgeoisie,,bourgeois,ADJ.,1008,117,1,1.0
Bourgeoisie,,bourgeoisisch,ADJ.,1008,0,0,
Brasserie,,brasser,ADJ.,178,0,0,
Brasserie,,brasserisch,ADJ.,178,0,0,
Brie,,br,ADJ.,179,0,0,
Brie,,brisch,ADJ.,179,0,0,
Bronchie,,bronch,ADJ.,592,0,0,
Bronchie,,bronchisch,ADJ.,592,0,0,
Bulimie,,bulim,ADJ.,535,0,0,
Bulimie,,bulimisch,ADJ.,535,0,0,
Bürokratie,,bürokratisch,ADJ.,2817,2442,1,1.0
Bürokratie,,bürokrat,ADJ.,2817,0,0,
Chemie,,chemisch,ADJ.,11699,14177,1,1.0
Chemie,,chem,ADJ.,11699,0,0,
Chemikalie,,chemikal,ADJ.,3249,0,0,
Chemikalie,,chemikalisch,ADJ.,3249,0,0,
Chemotherapie,,chemotherap,ADJ.,2229,0,0,
Chemotherapie,,chemotherapisch,ADJ.,2229,0,0,
Chirurgie,,chirurgisch,ADJ.,2689,2727,1,1.0
Chirurgie,,chirurg,ADJ.,2689,0,0,
Choreografie,,choreografisch,ADJ.,838,144,1,1.0
Choreografie,,choreograf,ADJ.,838,0,0,
Choreographie,,choreographisch,ADJ.,1340,137,1,1.0
Choreographie,,choreograph,ADJ.,1340,0,0,
Chromatographie,,chromatographisch,ADJ.,74,0,0,
Chromatographie,,chromatograph,ADJ.,74,0,0,
Chronobiologie,,chronobiologisch,ADJ.,51,16,1,1.0
Chronobiologie,,chronobiolog,ADJ.,51,0,0,
Chronologie,,chronologisch,ADJ.,1056,2575,1,1.0
Chronologie,,chronolog,ADJ.,1056,0,0,
Clownerie,,clowner,ADJ.,167,0,0,
Clownerie,,clownerisch,ADJ.,167,0,0,
Collie,,coll,ADJ.,784,0,0,
Collie,,collisch,ADJ.,784,0,0,
Confiserie,,confiser,ADJ.,151,0,0,
Confiserie,,confiserisch,ADJ.,151,0,0,
Cookie,,cook,ADJ.,6409,0,0,
Cookie,,cookisch,ADJ.,6409,0,0,
Daguerreotypie,,daguerreotyp,ADJ.,35,0,0,
Daguerreotypie,,daguerreotypisch,ADJ.,35,0,0,
Dahlie,,dahl,ADJ.,501,0,0,
Dahlie,,dahlisch,ADJ.,501,0,0,
Delphinarie,,delphinar,ADJ.,88,0,0,
Delphinarie,,delphinarisch,ADJ.,88,0,0,
Demagogie,,demagogisch,ADJ.,247,259,1,1.0
Demagogie,,demagog,ADJ.,247,0,0,
Demografie,,demografisch,ADJ.,315,3257,1,1.0
Demografie,,demograf,ADJ.,315,0,0,
Demographie,,demographisch,ADJ.,342,2745,1,1.0
Demographie,,demograph,ADJ.,342,0,0,
Demokratie,,demokratisch,ADJ.,30441,23128,1,1.0
Demokratie,,demokrat,ADJ.,30441,0,0,
Demoskopie,,demoskopisch,ADJ.,223,94,1,1.0
Demoskopie,,demoskop,ADJ.,223,0,0,
Dendrochronologie,,dendrochronologisch,ADJ.,78,70,1,1.0
Dendrochronologie,,dendrochronolog,ADJ.,78,0,0,
Deponie,,depon,ADJ.,1140,0,0,
Deponie,,deponisch,ADJ.,1140,0,0,
Dermatologie,,dermatologisch,ADJ.,443,321,1,1.0
Dermatologie,,dermatolog,ADJ.,443,0,0,
Destillerie,,destiller,ADJ.,197,0,0,
Destillerie,,destillerisch,ADJ.,197,0,0,
Devotionalie,,devotional,ADJ.,101,21,1,1.0
Devotionalie,,devotionalisch,ADJ.,101,0,0,
Diabetologie,,diabetologisch,ADJ.,137,72,1,1.0
Diabetologie,,diabetolog,ADJ.,137,0,0,
Diakonie,,diakonisch,ADJ.,3529,2670,1,1.0
Diakonie,,diakon,ADJ.,3529,0,0,
Dialektologie,,dialektologisch,ADJ.,55,11,1,1.0
Dialektologie,,dialektolog,ADJ.,55,0,0,
Dichotomie,,dichotomisch,ADJ.,237,0,0,
Dichotomie,,dichotom,ADJ.,237,0,0,
Dioptrie,,dioptr,ADJ.,254,0,0,
Dioptrie,,dioptrisch,ADJ.,254,0,0,
Diphterie,,diphter,ADJ.,90,0,0,
Diphterie,,diphterisch,ADJ.,90,0,0,
Diphtherie,,diphther,ADJ.,256,0,0,
Diphtherie,,diphtherisch,ADJ.,256,0,0,
Diplomatie,,diplomatisch,ADJ.,1143,3825,1,1.0
Diplomatie,,diplomat,ADJ.,1143,0,0,
Disharmonie,,disharmonisch,ADJ.,291,132,1,1.0
Disharmonie,,disharmon,ADJ.,291,0,0,
Dixie,,dix,ADJ.,30,0,0,
Dixie,,dixisch,ADJ.,30,0,0,
Donquichotterie,,donquichotter,ADJ.,6,0,0,
Donquichotterie,,donquichotterisch,ADJ.,6,0,0,
Dopplersonographie,,dopplersonographisch,ADJ.,33,0,0,
Dopplersonographie,,dopplersonograph,ADJ.,33,0,0,
Dramaturgie,,dramaturgisch,ADJ.,1262,1144,1,1.0
Dramaturgie,,dramaturg,ADJ.,1262,0,0,
Drogerie,,droger,ADJ.,917,0,0,
Drogerie,,drogerisch,ADJ.,917,0,0,
Dynastie,,dynastisch,ADJ.,1209,208,1,1.0
Dynastie,,dynast,ADJ.,1209,0,0,
Dyskalkulie,,dyskalkul,ADJ.,383,0,0,
Dyskalkulie,,dyskalkulisch,ADJ.,383,0,0,
Dystrophie,,dystroph,ADJ.,37,0,0,
Dystrophie,,dystrophisch,ADJ.,37,0,0,
Echokardiographie,,echokardiographisch,ADJ.,117,23,1,1.0
Echokardiographie,,echokardiograph,ADJ.,117,0,0,
Egomanie,,egomanisch,ADJ.,51,77,1,1.0
Egomanie,,egoman,ADJ.,51,47,1,
Einfamilie,,einfamil,ADJ.,78,0,0,
Einfamilie,,einfamilisch,ADJ.,78,0,0,
Ekklesiologie,,ekklesiologisch,ADJ.,77,0,0,
Ekklesiologie,,ekklesiolog,ADJ.,77,0,0,
Elegie,,elegisch,ADJ.,268,259,1,1.0
Elegie,,eleg,ADJ.,268,0,0,
Elektroenzephalografie,,elektroenzephalograf,ADJ.,3,0,0,
Elektroenzephalografie,,elektroenzephalografisch,ADJ.,3,0,0,
Embolie,,embol,ADJ.,187,0,0,
Embolie,,embolisch,ADJ.,187,0,0,
Embryologie,,embryologisch,ADJ.,67,11,1,1.0
Embryologie,,embryolog,ADJ.,67,0,0,
Empathie,,empathisch,ADJ.,1203,394,1,1.0
Empathie,,empath,ADJ.,1203,0,0,
Empirie,,empirisch,ADJ.,430,7958,1,1.0
Empirie,,empir,ADJ.,430,0,0,
Endokrinologie,,endokrinologisch,ADJ.,237,59,1,1.0
Endokrinologie,,endokrinolog,ADJ.,237,0,0,
Endoskopie,,endoskopisch,ADJ.,356,518,1,1.0
Endoskopie,,endoskop,ADJ.,356,0,0,
Energie,,energisch,ADJ.,71422,3231,1,1.0
Energie,,energ,ADJ.,70414,0,0,
Entomologie,,entomologisch,ADJ.,93,36,1,1.0
Entomologie,,entomolog,ADJ.,93,0,0,
Entropie,,entrop,ADJ.,535,0,0,
Entropie,,entropisch,ADJ.,535,0,0,
Enzyklopädie,,enzyklopädisch,ADJ.,2713,4,1,1.0
Enzyklopädie,,enzyklopäd,ADJ.,2713,0,0,
Epidemie,,epidemisch,ADJ.,941,161,1,1.0
Epidemie,,epidem,ADJ.,941,0,0,
Epidemiologie,,epidemiologisch,ADJ.,404,624,1,1.0
Epidemiologie,,epidemiolog,ADJ.,404,0,0,
Epilepsie,,epileps,ADJ.,1390,0,0,
Epilepsie,,epilepsisch,ADJ.,1390,0,0,
Epiphanie,,epiphan,ADJ.,82,0,0,
Epiphanie,,epiphanisch,ADJ.,82,0,0,
Epitaxie,,epitax,ADJ.,16,0,0,
Epitaxie,,epitaxisch,ADJ.,16,0,0,
Ergonomie,,ergonomisch,ADJ.,900,2332,1,1.0
Ergonomie,,ergonom,ADJ.,900,0,0,
Ergotherapie,,ergotherap,ADJ.,621,0,0,
Ergotherapie,,ergotherapisch,ADJ.,621,0,0,
Erstfamilie,,erstfamil,ADJ.,4,0,0,
Erstfamilie,,erstfamilisch,ADJ.,4,0,0,
Eschatologie,,eschatologisch,ADJ.,125,181,1,1.0
Eschatologie,,eschatolog,ADJ.,125,0,0,
Ethnie,,ethnisch,ADJ.,297,4271,1,1.0
Ethnie,,ethn,ADJ.,297,0,0,
Ethnografie,,ethnografisch,ADJ.,26,76,1,1.0
Ethnografie,,ethnograf,ADJ.,26,0,0,
Ethnologie,,ethnologisch,ADJ.,693,377,1,1.0
Ethnologie,,ethnolog,ADJ.,693,0,0,
Etymologie,,etymologisch,ADJ.,258,344,1,1.0
Etymologie,,etymolog,ADJ.,258,0,0,
Eucharistie,,eucharistisch,ADJ.,1220,497,1,1.0
Eucharistie,,eucharist,ADJ.,1220,0,0,
Euphorie,,euphorisch,ADJ.,2706,1644,1,1.0
Euphorie,,euphor,ADJ.,2706,0,0,
Eurythmie,,eurythm,ADJ.,136,0,0,
Eurythmie,,eurythmisch,ADJ.,136,0,0,
Euthanasie,,euthanas,ADJ.,863,0,0,
Euthanasie,,euthanasisch,ADJ.,863,0,0,
Evolutionstheorie,,evolutionstheor,ADJ.,978,0,0,
Evolutionstheorie,,evolutionstheorisch,ADJ.,978,0,0,
Fahrzeugindustrie,,fahrzeugindustr,ADJ.,72,0,0,
Fahrzeugindustrie,,fahrzeugindustrisch,ADJ.,72,0,0,
Fäkalie,,fäkal,ADJ.,281,61,1,1.0
Fäkalie,,fäkalisch,ADJ.,281,0,0,
Familie,,famil,ADJ.,140085,0,0,
Familie,,familisch,ADJ.,140085,0,0,
Fantasie,,fantas,ADJ.,5659,0,0,
Fantasie,,fantasisch,ADJ.,5659,0,0,
Fasanerie,,fasaner,ADJ.,179,0,0,
Fasanerie,,fasanerisch,ADJ.,179,0,0,
Fernsehserie,,fernsehser,ADJ.,1553,0,0,
Fernsehserie,,fernsehserisch,ADJ.,1553,0,0,
Filmografie,,filmograf,ADJ.,134,0,0,
Filmografie,,filmografisch,ADJ.,134,0,0,
Filmographie,,filmographisch,ADJ.,128,0,0,
Filmographie,,filmograph,ADJ.,128,0,0,
Fluglinie,,fluglin,ADJ.,728,0,0,
Fluglinie,,fluglinisch,ADJ.,728,0,0,
Folie,,fol,ADJ.,9816,0,0,
Folie,,folisch,ADJ.,9816,0,0,
Formalie,,formal,ADJ.,316,8322,1,1.0
Formalie,,formalisch,ADJ.,316,0,0,
Fotogalerie,,fotogaler,ADJ.,1399,0,0,
Fotogalerie,,fotogalerisch,ADJ.,1399,0,0,
Fotografie,,fotografisch,ADJ.,10904,2717,1,1.0
Fotografie,,fotograf,ADJ.,10904,0,0,
Fotographie,,fotographisch,ADJ.,245,75,1,1.0
Fotographie,,fotograph,ADJ.,245,0,0,
Frauenstudie,,frauenstud,ADJ.,40,0,0,
Frauenstudie,,frauenstudisch,ADJ.,40,0,0,
frei,,frisch,ADJ.,0,49723,1,1.0
frei,,fr,ADJ.,0,0,0,
Freie,,fre,ADJ.,6851,0,0,
Freie,,freisch,ADJ.,6851,0,0,
Fuchsie,,fuchsisch,ADJ.,125,1,1,1.0
Fuchsie,,fuchs,ADJ.,125,0,0,
Furie,,fur,ADJ.,292,0,0,
Furie,,furisch,ADJ.,292,0,0,
Galanterie,,galanter,ADJ.,41,0,0,
Galanterie,,galanterisch,ADJ.,41,0,0,
Galaxie,,galax,ADJ.,3426,0,0,
Galaxie,,galaxisch,ADJ.,3426,0,0,
Galerie,,galer,ADJ.,13842,0,0,
Galerie,,galerisch,ADJ.,13842,0,0,
Gallerie,,galler,ADJ.,958,0,0,
Gallerie,,gallerisch,ADJ.,958,0,0,
Garantie,,garant,ADJ.,16245,0,0,
Garantie,,garantisch,ADJ.,16245,0,0,
Gardenie,,garden,ADJ.,27,0,0,
Gardenie,,gardenisch,ADJ.,27,0,0,
Gastfamilie,,gastfamil,ADJ.,2433,0,0,
Gastfamilie,,gastfamilisch,ADJ.,2433,0,0,
Gastroenterologie,,gastroenterologisch,ADJ.,258,0,0,
Gastroenterologie,,gastroenterolog,ADJ.,258,0,0,
Gastronomie,,gastronomisch,ADJ.,5557,1478,1,1.0
Gastronomie,,gastronom,ADJ.,5557,0,0,
Gastroskopie,,gastroskopisch,ADJ.,71,2,1,1.0
Gastroskopie,,gastroskop,ADJ.,71,0,0,
Gegenserie,,gegenser,ADJ.,0,0,0,
Gegenserie,,gegenserisch,ADJ.,0,0,0,
Gegenstrategie,,gegenstrateg,ADJ.,190,0,0,
Gegenutopie,,gegenutop,ADJ.,1,0,0,
Gegenutopie,,gegenutopisch,ADJ.,1,0,0,
Gendarmerie,,gendarmer,ADJ.,248,0,0,
Gendarmerie,,gendarmerisch,ADJ.,248,0,0,
Genealogie,,genealogisch,ADJ.,526,514,1,1.0
Genealogie,,genealog,ADJ.,526,0,0,
Generalie,,general,ADJ.,1,60,1,1.0
Generalie,,generalisch,ADJ.,1,0,0,
Genie,,gen,ADJ.,2866,0,0,
Genie,,genisch,ADJ.,2866,0,0,
Geografie,,geografisch,ADJ.,450,2204,1,1.0
Geografie,,geograf,ADJ.,450,0,0,
Geographie,,geographisch,ADJ.,2200,4498,1,1.0
Geographie,,geograph,ADJ.,2200,0,0,
Geologie,,geologisch,ADJ.,1278,2840,1,1.0
Geologie,,geolog,ADJ.,1278,0,0,
Geomantie,,geomantisch,ADJ.,127,61,1,1.0
Geomantie,,geomant,ADJ.,127,0,0,
Geometrie,,geometrisch,ADJ.,2321,2584,1,1.0
Geometrie,,geometr,ADJ.,2321,0,0,
Geomorphologie,,geomorphologisch,ADJ.,68,78,1,1.0
Geomorphologie,,geomorpholog,ADJ.,68,0,0,
Geranie,,geran,ADJ.,279,0,0,
Geranie,,geranisch,ADJ.,279,0,0,
Geriatrie,,geriatrisch,ADJ.,410,539,1,1.0
Geriatrie,,geriatr,ADJ.,410,0,0,
Gerontokratie,,gerontokratisch,ADJ.,11,4,1,1.0
Gerontokratie,,gerontokrat,ADJ.,11,0,0,
Gerontologie,,gerontologisch,ADJ.,290,71,1,1.0
Gerontologie,,gerontolog,ADJ.,290,0,0,
Geschreie,,geschre,ADJ.,110,0,0,
Geschreie,,geschreisch,ADJ.,110,0,0,
Gigantomanie,,gigantomanisch,ADJ.,62,33,1,1.0
Gigantomanie,,gigantoman,ADJ.,62,0,0,
Glorie,,glor,ADJ.,157,0,0,
Glorie,,glorisch,ADJ.,157,0,0,
Goalie,,goal,ADJ.,519,0,0,
Goalie,,goalisch,ADJ.,519,0,0,
Grafie,,grafisch,ADJ.,1,7100,1,1.0
Grafie,,graf,ADJ.,1,0,0,
Graphie,,graphisch,ADJ.,13,4240,1,1.0
Graphie,,graph,ADJ.,13,0,0,
Grazie,,graz,ADJ.,520,0,0,
Grazie,,grazisch,ADJ.,520,0,0,
Groupie,,group,ADJ.,400,0,0,
Groupie,,groupisch,ADJ.,400,0,0,
Gruftie,,gruft,ADJ.,88,0,0,
Gruftie,,gruftisch,ADJ.,88,0,0,
Gynäkologie,,gynäkologisch,ADJ.,799,586,1,1.0
Gynäkologie,,gynäkolog,ADJ.,799,0,0,
Hämatologie,,hämatologisch,ADJ.,1,0,0,
Hämatologie,,hämatolog,ADJ.,1,0,0,
Häresie,,häres,ADJ.,277,0,0,
Häresie,,häresisch,ADJ.,277,0,0,
Harmonie,,harmonisch,ADJ.,6372,9204,1,1.0
Harmonie,,harmon,ADJ.,6372,0,0,
Havarie,,havar,ADJ.,317,0,0,
Havarie,,havarisch,ADJ.,317,0,0,
Hebephrenie,,hebephren,ADJ.,3,0,0,
Hebephrenie,,hebephrenisch,ADJ.,3,0,0,
Hegemonie,,hegemonisch,ADJ.,690,5,1,1.0
Hegemonie,,hegemon,ADJ.,690,0,0,
Herpetologie,,herpetologisch,ADJ.,49,17,1,1.0
Herpetologie,,herpetolog,ADJ.,49,0,0,
Heterophyllie,,heterophyll,ADJ.,2,0,0,
Heterophyllie,,heterophyllisch,ADJ.,2,0,0,
Hierarchie,,hierarchisch,ADJ.,3085,1950,1,1.0
Hierarchie,,hierarch,ADJ.,3085,0,0,
Hinterpartie,,hinterpart,ADJ.,13,0,0,
Hinterpartie,,hinterpartisch,ADJ.,13,0,0,
Hippie,,hipp,ADJ.,845,555,1,1.0
Hippie,,hippisch,ADJ.,845,1,1,
Histologie,,histologisch,ADJ.,173,543,1,1.0
Histologie,,histolog,ADJ.,173,0,0,
Historie,,historisch,ADJ.,3067,56550,1,1.0
Historie,,histor,ADJ.,3067,0,0,
Historiografie,,historiografisch,ADJ.,48,37,1,1.0
Historiografie,,historiograf,ADJ.,48,0,0,
Historiographie,,historiographisch,ADJ.,211,155,1,1.0
Historiographie,,historiograph,ADJ.,211,0,0,
Holographie,,holographisch,ADJ.,39,179,1,1.0
Holographie,,holograph,ADJ.,39,0,0,
Homie,,homisch,ADJ.,79,2,1,1.0
Homie,,hom,ADJ.,79,0,0,
Homoeopathie,,homoeopath,ADJ.,22,0,0,
Homoeopathie,,homoeopathisch,ADJ.,22,0,0,
Homologie,,homolog,ADJ.,61,216,1,1.0
Homologie,,homologisch,ADJ.,61,2,1,
Homöopathie,,homöopathisch,ADJ.,3625,3398,1,1.0
Homöopathie,,homöopath,ADJ.,3625,0,0,
Hortensie,,hortens,ADJ.,219,0,0,
Hortensie,,hortensisch,ADJ.,219,0,0,
Hostie,,host,ADJ.,374,0,0,
Hostie,,hostisch,ADJ.,374,0,0,
Hotellerie,,hoteller,ADJ.,943,0,0,
Hotellerie,,hotellerisch,ADJ.,943,0,0,
Humoralpathologie,,humoralpathologisch,ADJ.,18,9,1,1.0
Humoralpathologie,,humoralpatholog,ADJ.,18,0,0,
Hydrologie,,hydrologisch,ADJ.,136,246,1,1.0
Hydrologie,,hydrolog,ADJ.,136,0,0,
Hymnologie,,hymnologisch,ADJ.,12,0,0,
Hymnologie,,hymnolog,ADJ.,12,0,0,
Hypertonie,,hypertonisch,ADJ.,692,9,1,1.0
Hypertonie,,hyperton,ADJ.,692,0,0,
Hypertrophie,,hypertroph,ADJ.,141,98,1,1.0
Hypertrophie,,hypertrophisch,ADJ.,141,14,1,
Hypnotherapie,,hypnotherap,ADJ.,252,0,0,
Hypnotherapie,,hypnotherapisch,ADJ.,252,0,0,
Hypothermie,,hypothermisch,ADJ.,49,1,1,1.0
Hypothermie,,hypotherm,ADJ.,49,0,0,
Hypotonie,,hypotonisch,ADJ.,121,9,1,1.0
Hypotonie,,hypoton,ADJ.,121,0,0,
Hypoxie,,hypox,ADJ.,102,0,0,
Hypoxie,,hypoxisch,ADJ.,102,0,0,
Hysterie,,hysterisch,ADJ.,1105,1525,1,1.0
Hysterie,,hyster,ADJ.,1105,0,0,
Ideologie,,ideologisch,ADJ.,6710,5398,1,1.0
Ideologie,,ideolog,ADJ.,6710,0,0,
Idiosynkrasie,,idiosynkras,ADJ.,45,0,0,
Idiosynkrasie,,idiosynkrasisch,ADJ.,45,0,0,
Idiotie,,idiotisch,ADJ.,232,829,1,1.0
Idiotie,,idiot,ADJ.,232,0,0,
Ikonografie,,ikonografisch,ADJ.,79,62,1,1.0
Ikonografie,,ikonograf,ADJ.,79,0,0,
Ikonographie,,ikonographisch,ADJ.,250,177,1,1.0
Ikonographie,,ikonograph,ADJ.,250,0,0,
Immobilie,,immobil,ADJ.,13881,165,1,1.0
Immobilie,,immobilisch,ADJ.,13881,0,0,
Immunologie,,immunologisch,ADJ.,315,502,1,1.0
Immunologie,,immunolog,ADJ.,315,0,0,
