lemma,POS,freq
mini,ADJA,96771
worin,PWAV,96696
neuerdings,ADV,96597
Rückzug,NN,96543
indirekt,ADJA,96488
Firewall,NN,96361
Rundgang,NN,96291
Soziale,NN,96282
zustande,PTKVZ,96267
tanzen,VVINF,96189
Fass,NN,96183
wider,PTKVZ,96159
Okay,ADJD,96136
Hai,NN,96125
Backup,NN,96114
Rüde,NN,96033
Flagge,NN,96028
streiten,VVINF,95966
Skript,NN,95893
Frust,NN,95756
Lüge,NN,95740
Satellit,NN,95712
fordern,VVINF,95708
Fuchs,NN,95696
Fleck,NN,95640
Apostel,NN,95461
Hausarzt,NN,95435
Halbjahr,NN,95358
Piste,NN,95333
Asche,NN,95318
Suchbegriff,NN,94967
Heck,NN,94895
Fahrwerk,NN,94831
ID,NN,94808
Firmware,NN,94806
Prototyp,NN,94760
Aktive,NN,94743
prompt,ADJD,94695
Hauptstraße,NN,94695
Dicke,NN,94695
Mehrzahl,NN,94451
Periode,NN,94287
Hören,NN,94275
waschen,VVINF,94250
Hahn,NN,94241
Fehlen,NN,94200
schwimmen,VVINF,94148
Elend,NN,94148
Nährstoff,NN,94137
Scherz,NN,94116
rückwärts,ADV,93922
ratsam,ADJD,93780
Matt,NN,93659
rosa,ADJD,93637
schräg,ADJD,93623
rauh,ADJA,93506
Birne,NN,93469
Bann,NN,93465
fressen,VVINF,93426
Genau,ADV,93162
doll,ADJD,93120
Soll,NN,92920
Modem,NN,92864
Puls,NN,92863
Dieb,NN,92830
Orange,NN,92732
Tugend,NN,92728
Fachmann,NN,92665
Mietwagen,NN,92608
kommunizieren,VVINF,92587
Kita,NN,92432
kompakt,ADJD,92385
widmen,VVINF,92315
Banane,NN,92168
Casino,NN,91988
Freistaat,NN,91911
Advent,NN,91896
City,NN,91784
Öffnen,NN,91774
Blockade,NN,91692
Neid,NN,91690
fotografieren,VVINF,91629
Großeltern,NN,91546
formulieren,VVINF,91508
Accessoire,NN,91353
Stute,NN,91319
ran,ADV,91186
Fahrbahn,NN,91179
Base,NN,91129
notfalls,ADV,91085
Hauptschule,NN,91048
Neuzugang,NN,91035
Sitte,NN,91007
grausam,ADJA,91002
Trio,NN,90989
Porto,NN,90880
eigen,ADJD,90878
Telefonat,NN,90816
Haft,NN,90794
kopf,PTKVZ,90748
Übel,NN,90713
konstant,ADJA,90696
Hotline,NN,90639
Weblog,NN,90596
Wiederaufbau,NN,90486
Bronze,NN,90294
Solo,NN,90191
Hüfte,NN,90125
platt,ADJD,90052
Glied,NN,89964
leistungsstark,ADJA,89842
Sorgfalt,NN,89786
Ranking,NN,89774
Profit,NN,89761
Fort,NN,89711
Schrott,NN,89666
Bürgerkrieg,NN,89658
Pokémon,NN,89656
Porträt,NN,89599
markant,ADJA,89595
preis,PTKVZ,89418
Polo,NN,89408
Spritze,NN,89405
Enkel,NN,89364
Dosis,NN,89296
Moschee,NN,89208
Facette,NN,89180
Clan,NN,89147
Nächste,NN,89084
Krebs,NN,89040
Senf,NN,89005
Card,NN,88994
feucht,ADJD,88918
Konsens,NN,88910
Wappen,NN,88861
Stiefel,NN,88828
Athlet,NN,88815
Residenz,NN,88809
Galle,NN,88740
schlank,ADJD,88560
etablieren,VVINF,88538
nackt,ADJD,88459
Wichtigste,NN,88456
Automat,NN,88397
Dreieck,NN,88262
fortsetzen,VVINF,88214
Edelstahl,NN,88194
Look,NN,88158
Lieferzeit,NN,88065
Straßenbahn,NN,88013
Siegel,NN,87990
Halo,NN,87956
Hauptrolle,NN,87854
Schema,NN,87821
Ruhm,NN,87721
Initiator,NN,87680
Drehzahl,NN,87641
Queen,NN,87540
Backofen,NN,87494
loswerden,VVINF,87440
Außen,NN,87354
Braut,NN,87352
worden,ADJA,87273
Repertoire,NN,87264
parat,ADJD,87151
Schach,NN,87146
Meisterwerk,NN,87117
Couch,NN,87102
blicken,VVINF,87079
Synagoge,NN,87072
Puppe,NN,87052
Zorn,NN,87030
outfit,ADJD,86963
Alpha,NN,86911
rauf,ADV,86873
Sonnabend,NN,86858
Graben,NN,86855
Schaffen,NN,86743
werben,VVINF,86736
weswegen,PWAV,86729
stundenlang,ADJD,86656
Freigabe,NN,86431
Administrator,NN,86415
Audi,NN,86340
Zeitgenosse,NN,86326
Propaganda,NN,86269
Podcast,NN,86224
kurzerhand,ADV,86193
bisweilen,ADV,86118
rasant,ADJA,86109
drucken,VVINF,86037
freitags,ADV,86020
Indiz,NN,85976
Sympathie,NN,85971
Rumpf,NN,85958
Resort,NN,85916
Item,NN,85914
Horn,NN,85893
Stau,NN,85889
Cloud,NN,85869
Lehrbuch,NN,85859
Selbständige,NN,85847
Kombi,NN,85770
kündigen,VVINF,85758
Keks,NN,85753
Weite,NN,85749
Leere,NN,85719
Heu,NN,85717
Jungfrau,NN,85649
schalten,VVINF,85594
ignorieren,VVINF,85584
worüber,PWAV,85557
Klo,NN,85463
Nacken,NN,85442
schlechthin,ADV,85422
sexy,ADJD,85413
Flotte,NN,85196
Ski,NN,85176
Wohnsitz,NN,85035
Treiben,NN,85034
Teilhabe,NN,85028
Alien,NN,84935
Wiedergabe,NN,84834
Renaissance,NN,84832
Ähnliche,NN,84759
Volt,NN,84754
gleichsam,ADJD,84687
Selbstmord,NN,84684
Disco,NN,84683
Reiten,NN,84669
Vulkan,NN,84646
Kram,NN,84601
Hoch,NN,84553
Schmetterling,NN,84495
zwingen,VVINF,84412
Matrix,NN,84409
reif,ADJD,84343
krass,ADJA,84336
lebenslang,ADJA,84154
Mietvertrag,NN,84113
inwiefern,ADV,83989
FAQ,NN,83931
Blech,NN,83913
mehrfach,ADJA,83823
Kolonie,NN,83772
Scheiß,NN,83719
Rückweg,NN,83676
Bart,NN,83645
Marine,NN,83589
ehesten,ADJD,83572
zehnt,ADJA,83552
Taube,NN,83552
Säure,NN,83536
Skizze,NN,83532
Schauspiel,NN,83518
reiten,VVINF,83474
binden,VVINF,83469
Haupt,NN,83409
spazieren,VVINF,83188
Surfen,NN,83186
Theologe,NN,83056
Indikator,NN,82656
reinigen,VVINF,82649
Sehen,NN,82508
Härte,NN,82423
Mikrofon,NN,82406
Ar,NN,82356
Niederschlag,NN,82290
Klappe,NN,82273
Limit,NN,82190
hinauf,PTKVZ,82103
basteln,VVINF,82103
selbstbewusst,ADJD,82031
Sparte,NN,82022
Alarm,NN,81978
wecken,VVINF,81914
letzt,ADJD,81893
freund,ADJD,81821
Frosch,NN,81804
Portfolio,NN,81725
UMTS,NN,81683
Halbinsel,NN,81659
Bademode,NN,81622
Record,NN,81595
Präparat,NN,81590
First,NN,81579
garantieren,VVINF,81506
elementar,ADJA,81485
Handschrift,NN,81436
Touch,NN,81304
nebenan,ADV,81292
Rate,NN,81291
Tüte,NN,81257
Ultra,NN,81224
Manga,NN,81190
Psyche,NN,81180
Neustart,NN,81112
schwul,ADJA,81087
zeitgemäß,ADJA,81052
Busch,NN,81007
Jeans,NN,80884
Clip,NN,80842
Horror,NN,80774
heilen,VVINF,80630
Sims,NN,80625
Gürtel,NN,80534
europaweit,ADJD,80513
kombinieren,VVINF,80410
Sitzplatz,NN,80283
mies,ADJA,80176
Neuzeit,NN,80158
Matte,NN,80123
alias,ADV,80018
Schmutz,NN,79915
Klub,NN,79912
streichen,VVINF,79739
Nudel,NN,79566
Dampf,NN,79529
III,NN,79512
blond,ADJA,79449
Shopping,NN,79431
Leitlinie,NN,79336
Rückfahrt,NN,79304
Kult,NN,79113
Ego,NN,79109
Flut,NN,79058
Schub,NN,79047
Leitfaden,NN,79009
Raumschiff,NN,78835
Trieb,NN,78833
Hexe,NN,78763
Panorama,NN,78738
Soundtrack,NN,78219
Augenmerk,NN,78126
Elektron,NN,78049
Zwilling,NN,78043
Inland,NN,77859
Gummi,NN,77771
decken,VVINF,77759
Tritt,NN,77750
transportieren,VVINF,77679
Pinsel,NN,77647
Pfosten,NN,77618
Schnecke,NN,77532
Latte,NN,77526
autonom,ADJA,77512
Schande,NN,77503
orange,ADJA,77486
Foul,NN,77378
Koch,NN,77340
Altenheim,NN,77208
Routine,NN,77060
Devise,NN,77049
Run,NN,77011
Soziologie,NN,76941
Mütze,NN,76880
Koran,NN,76867
Normalfall,NN,76865
Sozialdemokrat,NN,76825
empfohlen,ADJA,76780
Thron,NN,76722
Knoblauch,NN,76675
Muslim,NN,76667
Pyramide,NN,76650
Tanzen,NN,76589
meistern,VVINF,76576
Delegierte,NN,76525
Widerruf,NN,76507
Kristall,NN,76492
Stockwerk,NN,76395
sinken,VVINF,76395
Rute,NN,76389
Pistole,NN,76353
fangen,VVINF,76324
reißen,VVINF,76290
sodann,ADV,76109
flott,ADJD,76046
Lenkrad,NN,76012
Ära,NN,76012
Laufbahn,NN,75962
weinen,VVINF,75911
frech,ADJD,75903
lenken,VVINF,75825
Molekül,NN,75772
Echo,NN,75748
Schacht,NN,75735
grausam,ADJD,75731
Psychiatrie,NN,75688
mieten,VVINF,75678
Hörbuch,NN,75672
Ältere,NN,75594
Neonazi,NN,75577
Prospekt,NN,75466
Staatsanwalt,NN,75435
motivieren,VVINF,75414
Mais,NN,75365
Sprit,NN,75304
Parallele,NN,75251
Schranke,NN,75176
Privatsphäre,NN,75147
Strang,NN,75026
Gilde,NN,74996
Offensive,NN,74925
String,NN,74920
Portrait,NN,74880
Englische,NN,74875
obgleich,KOUS,74849
signifikant,ADJA,74784
Affäre,NN,74730
signifikant,ADJD,74622
Flora,NN,74595
Interface,NN,74542
zeitnah,ADJD,74503
Eck,NN,74377
Hörspiel,NN,74365
seitdem,KOUS,74349
Arbeitslosengeld,NN,74349
Weinberg,NN,74319
mein,PPOSS,74297
Buche,NN,74254
Zentrale,NN,74243
Klausel,NN,74227
Stoffwechsel,NN,74221
eisern,ADJA,74186
herein,PTKVZ,74181
fließen,VVINF,74169
Kommen,NN,74112
Damm,NN,74099
Palme,NN,74018
Trip,NN,74003
separat,ADJD,73937
Statue,NN,73917
sparsam,ADJD,73849
Pflegeheim,NN,73846
Regenwald,NN,73801
Rot,NN,73794
Soul,NN,73586
Guthaben,NN,73495
Letzte,NN,73479
Dunkeln,NN,73426
Süße,NN,73407
Bombe,NN,73353
Freiwillige,NN,73339
Selbstvertrauen,NN,73320
Date,NN,73289
widersprechen,VVINF,73273
Schauplatz,NN,73241
Elfe,NN,73221
Narbe,NN,73198
souverän,ADJA,73156
Etwas,NN,73151
Quark,NN,73127
kritisieren,VVINF,73127
Pädagoge,NN,73004
immens,ADJA,72976
Inanspruchnahme,NN,72921
deutschlandweit,ADJD,72914
Schwede,NN,72903
Weide,NN,72889
Tattoo,NN,72796
Bauweise,NN,72787
Bohne,NN,72779
Säugling,NN,72757
Depot,NN,72751
Rauch,NN,72717
Satan,NN,72715
Appetit,NN,72684
Kissen,NN,72661
Garde,NN,72609
Acht,NN,72580
Pate,NN,72475
Remis,NN,72460
Buffet,NN,72417
existieren,VVINF,72409
robust,ADJD,72355
Schublade,NN,72354
Firefox,NN,72278
überein,PTKVZ,72274
roh,ADJA,72236
Go,NN,72223
Grube,NN,72191
Turbo,NN,72189
Esel,NN,72171
Dirigent,NN,72156
Matratze,NN,72140
Western,NN,72130
lahm,ADJD,72119
klick,ADV,72097
träumen,VVINF,72087
Missstand,NN,71954
Made,NN,71872
Badewanne,NN,71865
Feierabend,NN,71800
Schwule,NN,71775
Diakonie,NN,71765
°C,NN,71765
fürchten,VVINF,71750
Projektor,NN,71739
schwer,PTKVZ,71631
imposant,ADJA,71572
Mine,NN,71567
Enzym,NN,71559
Spanisch,NN,71502
fossil,ADJA,71388
Leitbild,NN,71290
hochladen,VVINF,71265
näher,PTKVZ,71203
Cocktail,NN,71177
Holocaust,NN,71170
Segel,NN,71162
alleine,PTKVZ,71129
Weitergabe,NN,71121
Dschungel,NN,71089
Steg,NN,71087
brennen,VVINF,71082
Liebste,NN,71043
Durst,NN,71031
Landkarte,NN,70999
Miss,NN,70949
Parade,NN,70921
Harz,NN,70843
Wollen,NN,70838
Elf,NN,70645
rennen,VVINF,70624
Magnet,NN,70621
rücken,VVINF,70606
Huf,NN,70555
Positive,NN,70540
Schlagzeug,NN,70526
Derby,NN,70520
Steckdose,NN,70374
westdeutsch,ADJA,70301
Rektor,NN,70275
Off,NN,70197
Dichte,NN,70197
Witwe,NN,70189
mies,ADJD,70168
Strauch,NN,70134
vollkommen,ADJA,70005
Lobby,NN,70001
Bulle,NN,69978
Titan,NN,69954
Schweiß,NN,69924
SS,NN,69763
Frost,NN,69760
Sockel,NN,69749
empfangen,VVINF,69684
norddeutsch,ADJA,69664
Schwelle,NN,69636
füttern,VVINF,69552
Gabel,NN,69537
Tausch,NN,69456
allererste,ADJA,69449
Rutsch,NN,69425
Schädel,NN,69383
Ross,NN,69332
Napoleon,NN,69231
Wirbelsäule,NN,69206
wenigsten,ADV,69136
Schwachstelle,NN,69132
Schärfe,NN,69132
Manuskript,NN,69121
Algorithmus,NN,69105
Buddha,NN,69076
Testen,NN,69046
gönnen,VVINF,69007
Biografie,NN,69003
Checkliste,NN,68997
Dialekt,NN,68958
LP,NN,68902
Bremse,NN,68857
Depp,NN,68834
Neukunde,NN,68823
Po,NN,68786
Country,NN,68782
Nach,ADV,68753
telefonieren,VVINF,68688
Ziege,NN,68680
stoßen,VVINF,68585
Nähere,NN,68570
plazieren,VVINF,68564
ordnungsgemäß,ADJD,68562
linear,ADJA,68556
Rollstuhl,NN,68536
Flatrate,NN,68409
Niedersachse,NN,68391
Dreh,NN,68379
Okay,NN,68365
Private,NN,68358
Pfote,NN,68348
weitergeben,VVINF,68320
Klartext,NN,68320
Fang,NN,68181
Selbsthilfe,NN,68159
adäquat,ADJA,68106
Jemand,NN,68101
Essay,NN,68091
Vizepräsident,NN,68060
rauchen,VVINF,67996
Marsch,NN,67993
Schraube,NN,67927
Rückrunde,NN,67923
Friede,NN,67893
Cache,NN,67884
agieren,VVINF,67844
Knabe,NN,67816
Heide,NN,67784
reparieren,VVINF,67776
eben,ADJA,67769
Hygiene,NN,67768
Dilemma,NN,67673
Streitkraft,NN,67652
Digitalkamera,NN,67651
Biss,NN,67634
lohnen,VVINF,67625
Schoß,NN,67623
Selbst,NN,67580
Keim,NN,67577
Fördermittel,NN,67528
Dunkel,NN,67460
punkten,VVINF,67458
Sessel,NN,67443
out,NN,67413
Sequenz,NN,67362
Implantat,NN,67346
malen,VVINF,67310
heben,VVINF,67305
Panel,NN,67280
losgehen,VVINF,67246
Bude,NN,67209
Safari,NN,67191
Wiedersehen,NN,67188
Kondom,NN,67101
Mast,NN,67017
montags,ADV,67004
Reisebüro,NN,66907
Spa,NN,66839
Debüt,NN,66786
Appell,NN,66731
Weizen,NN,66663
Tragödie,NN,66631
Slogan,NN,66606
LCD,NN,66529
Automobil,NN,66527
Sozialhilfe,NN,66523
Exponat,NN,66492
dokumentieren,VVINF,66486
Platine,NN,66382
College,NN,66368
strikt,ADJD,66360
Schaltfläche,NN,66352
Misstrauen,NN,66302
Rebell,NN,66285
senkrecht,ADJD,66253
Schlucht,NN,66252
Spezies,NN,66223
Nische,NN,66177
Kopieren,NN,66164
scheitern,VVINF,66148
flott,ADJA,66108
Rechtsstaat,NN,66084
Obergeschoss,NN,66067
interpretieren,VVINF,65997
hinunter,PTKVZ,65919
Hypothese,NN,65917
faul,ADJA,65880
Zombie,NN,65862
Kalorie,NN,65841
Exil,NN,65724
Hebamme,NN,65687
Schlafen,NN,65683
Ehrgeiz,NN,65671
fies,ADJA,65619
Kosmos,NN,65586
Gurke,NN,65581
Nokia,NN,65578
Alge,NN,65510
Niederland,NN,65494
runterladen,VVINF,65486
ernst,PTKVZ,65414
zocken,VVINF,65270
selten,ADV,65267
obendrein,ADV,65262
Förderprogramm,NN,65154
ärgern,VVINF,65109
Schadstoff,NN,65074
Stätte,NN,65035
Chemikalie,NN,64998
meckern,VVINF,64965
hautnah,ADJD,64955
Stream,NN,64785
Baumwolle,NN,64736
Weihnachtsmann,NN,64709
Aura,NN,64705
Bikini,NN,64694
Bruchteil,NN,64678
Häftling,NN,64641
Stellplatz,NN,64637
Sauce,NN,64596
dezent,ADJD,64592
Pforte,NN,64533
Wohngebiet,NN,64475
Keyword,NN,64444
Hirte,NN,64433
Röhre,NN,64424
wandern,VVINF,64374
Defensive,NN,64332
Badeanzug,NN,64319
Tenor,NN,64301
Demenz,NN,64249
Kathedrale,NN,64213
schwul,ADJD,64079
hauseigen,ADJA,64043
Kommentator,NN,63934
drüben,ADV,63922
Poesie,NN,63888
Sekt,NN,63780
just,ADV,63747
Empfinden,NN,63707
Liberale,NN,63682
Ökologie,NN,63625
Flop,NN,63550
Celsius,NN,63525
Garnichts,NN,63497
matt,ADJD,63477
PR,NN,63476
Arbeitsamt,NN,63463
Stillstand,NN,63453
starr,ADJA,63334
Königreich,NN,63299
spenden,VVINF,63283
ungeachtet,APPR,63276
Cockpit,NN,63253
Lake,NN,63246
barock,ADJA,63245
Pseudonym,NN,63195
neunt,ADJA,63170
Quadrat,NN,63122
Traube,NN,63120
DNA,NN,63063
downloaden,VVINF,63021
Zweikampf,NN,63019
Briefkasten,NN,63004
Eleganz,NN,62972
Finden,NN,62887
Henne,NN,62847
Kanone,NN,62808
hip,ADJD,62719
Stroh,NN,62650
Spielfilm,NN,62636
Vieh,NN,62591
Spring,NN,62579
Wette,NN,62537
Keyboard,NN,62472
Freibad,NN,62455
Webcam,NN,62446
Ork,NN,62422
selbst,PTKVZ,62409
Major,NN,62370
Mainstream,NN,62239
Ren,NN,62222
Utopie,NN,62192
stürzen,VVINF,62160
Barriere,NN,62150
entlang,PTKVZ,62099
Zentralbank,NN,62079
Cabrio,NN,62054
Schreibweise,NN,62037
Kapsel,NN,61998
Alu,NN,61995
Bluetooth,NN,61984
Adel,NN,61975
punkt,PTKVZ,61930
vielerlei,ADJD,61922
Joghurt,NN,61918
Skala,NN,61908
Sonderangebot,NN,61838
Extrem,NN,61818
Inbetriebnahme,NN,61808
Turnhalle,NN,61766
Hierarchie,NN,61734
Skepsis,NN,61705
Galaxie,NN,61693
Todesstrafe,NN,61647
Narr,NN,61644
Milieu,NN,61620
Salon,NN,61594
jagen,VVINF,61580
rechtsextrem,ADJA,61517
Handball,NN,61499
Ärmel,NN,61394
Bote,NN,61370
Echtzeit,NN,61355
Lamm,NN,61351
Historie,NN,61300
Tuning,NN,61290
Fee,NN,61255
nördlich,APPR,61178
Jet,NN,61157
teilhaben,VVINF,61134
Leserbrief,NN,61124
südlich,APPR,61112
Lokomotive,NN,61096
seinerseits,ADV,60945
Kommunalwahl,NN,60924
Ohm,NN,60921
meinerseits,ADV,60895
aktualisieren,VVINF,60870
wahren,VVINF,60850
Autonomie,NN,60809
Venus,NN,60752
Interessante,NN,60746
Grinsen,NN,60714
Handarbeit,NN,60683
Diagramm,NN,60598
weiterempfehlen,VVINF,60593
Inkrafttreten,NN,60546
ordnungsgemäß,ADJA,60545
Yacht,NN,60499
Festland,NN,60457
schräg,ADJA,60455
Postfach,NN,60434
Fohlen,NN,60431
Meeting,NN,60416
sonntags,ADV,60402
rasant,ADJD,60358
Upgrade,NN,60281
Drive,NN,60280
regelrecht,ADJA,60249
Omega,NN,60226
Food,NN,60161
Oase,NN,60150
Rampe,NN,60127
Troll,NN,60112
Kindergeld,NN,60111
Parteitag,NN,60072
drittens,ADV,60011
Masche,NN,60009
Triumph,NN,59953
Hecke,NN,59921
Moslem,NN,59915
AK,NN,59887
Regionalliga,NN,59878
Sächsische,NN,59872
Brennstoff,NN,59856
Hochhaus,NN,59846
empfinden,VVINF,59781
Forst,NN,59747
Gasthof,NN,59717
Setting,NN,59712
Pleite,NN,59659
Schiri,NN,59649
Mathe,NN,59627
schmecken,VVINF,59605
Parole,NN,59598
Chirurgie,NN,59582
Kurzgeschichte,NN,59516
zweitgroß,ADJA,59510
Zecke,NN,59509
fehl,PTKVZ,59509
Lehrplan,NN,59504
Lkw,NN,59499
Multimedia,NN,59398
Kraftstoff,NN,59391
Aminosäure,NN,59367
Strafrecht,NN,59331
Movie,NN,59307
Israeli,NN,59300
Engineering,NN,59288
Bookmark,NN,59251
fliehen,VVINF,59239
As,NN,59225
Talk,NN,59212
zuvor,PTKVZ,59195
kaputt,ADJA,59183
Rückschlag,NN,59178
Tatbestand,NN,59146
Blinde,NN,59143
Komplex,NN,59104
Wasserstoff,NN,59095
schreien,VVINF,59093
Hecht,NN,58823
Hengst,NN,58821
demonstrieren,VVINF,58817
Oberstufe,NN,58816
Mobbing,NN,58779
kraft,APPR,58765
Zitrone,NN,58756
Kaufmann,NN,58753
Rundschau,NN,58744
sinngemäß,ADJD,58705
Tief,NN,58666
strikt,ADJA,58646
Macke,NN,58644
Tabak,NN,58627
Tab,NN,58590
Radius,NN,58575
Reh,NN,58560
Orient,NN,58519
Setup,NN,58447
Kleinstadt,NN,58443
Stopp,NN,58401
Lifestyle,NN,58351
darüberhinaus,ADV,58327
Baron,NN,58325
soft,ADJD,58244
Sauerland,NN,58163
Minus,NN,58123
Apparat,NN,58112
Hype,ADJA,58100
heil,ADJD,58083
Fußboden,NN,58024
Äußere,NN,57934
Tacho,NN,57920
Manko,NN,57870
indessen,ADV,57799
Zoom,NN,57772
Azubi,NN,57760
intakt,ADJA,57752
zeichnen,VVINF,57745
Stop,NN,57695
arg,ADJA,57671
Blase,NN,57638
platt,ADJA,57613
Lesbe,NN,57581
Haube,NN,57567
ostdeutsch,ADJA,57546
Neuwahl,NN,57513
deuten,VVINF,57506
Tribüne,NN,57489
Mikro,NN,57464
Kost,NN,57431
sicherstellen,VVINF,57430
Kragen,NN,57387
Asphalt,NN,57303
Senator,NN,57296
Fahrplan,NN,57291
Hausfrau,NN,57277
Dreharbeit,NN,57252
maßgeschneidert,ADJA,57243
Drang,NN,57231
selbstbewusst,ADJA,57224
Hypnose,NN,57191
exklusive,APPR,57182
nichtsdestotrotz,ADV,57177
folgendermaßen,ADV,57129
Farm,NN,57096
Sperre,NN,57063
rapide,ADJD,57060
Crash,NN,57028
Fels,NN,57022
weiß,PTKVZ,57016
LV,NN,57014
Basketball,NN,57008
Spektakel,NN,56987
Saite,NN,56969
Kiosk,NN,56922
Globus,NN,56883
Sozialstaat,NN,56823
Parkett,NN,56731
Moped,NN,56715
trauen,VVINF,56675
Strophe,NN,56639
Satire,NN,56622
mögen,VMINF,56599
Inschrift,NN,56590
Modern,NN,56550
Grippe,NN,56536
Leuchtturm,NN,56520
inspirieren,VVINF,56503
Byte,NN,56488
Reaktor,NN,56470
vielfach,ADJA,56468
naturgemäß,ADJD,56450
Vatikan,NN,56438
Wolle,NN,56407
Mutti,NN,56308
Lieferumfang,NN,56280
Innenhof,NN,56263
Comeback,NN,56237
Delta,NN,56218
Kabinett,NN,56217
Lodge,NN,56201
surfen,VVINF,56158
Des,NN,56094
Out,NN,56030
recherchieren,VVINF,56016
Wehrmacht,NN,55977
Schnauze,NN,55947
Querschnitt,NN,55910
Kaufhaus,NN,55895
meinetwegen,ADV,55846
mitsamt,APPR,55835
qualifizieren,VVINF,55785
Soße,NN,55770
Ballade,NN,55761
Schwangre,NN,55743
Mikrowelle,NN,55739
Stapel,NN,55595
Back,NN,55572
Riff,NN,55570
Demokrat,NN,55568
Drink,NN,55560
Sprichwort,NN,55556
Oberschenkel,NN,55555
Saarland,NN,55511
minus,ADV,55483
SA,NN,55460
Clown,NN,55453
Jenseits,NN,55445
Scheune,NN,55444
Enzyklopädie,NN,55321
Fünf,NN,55302
Sumpf,NN,55295
fix,ADJA,55215
Staunen,NN,55204
Plasma,NN,55204
putzen,VVINF,55200
doof,ADJA,55198
Sphäre,NN,55191
Komma,NN,55166
Mücke,NN,55150
müde,ADJA,55124
zitieren,VVINF,55112
Üben,NN,55106
Lernprozess,NN,55063
Check,NN,55033
Canyon,NN,54960
programmieren,VVINF,54931
traditionsreich,ADJA,54920
steif,ADJD,54911
Misserfolg,NN,54883
Brocken,NN,54880
Template,NN,54817
fromm,ADJA,54803
Reife,NN,54784
Mainboard,NN,54784
Heirat,NN,54769
haus,PTKVZ,54754
Husten,NN,54731
charmant,ADJA,54709
dezent,ADJA,54703
wurscht,ADJD,54697
Traktor,NN,54693
Kalb,NN,54690
Spirit,NN,54687
Sparen,NN,54651
Dessous,NN,54643
sperren,VVINF,54618
netto,ADV,54600
Quiz,NN,54584
offline,ADJD,54562
Knast,NN,54482
Controlling,NN,54462
Pfingsten,NN,54409
Rundreise,NN,54384
Schildkröte,NN,54367
vehement,ADJD,54267
Bürokratie,NN,54223
Relais,NN,54206
Privatleben,NN,54127
Atlas,NN,54112
legitim,ADJD,54106
Trupp,NN,54065
Gig,NN,54051
Zirkus,NN,54002
Attentat,NN,53987
locken,VVINF,53961
Proband,NN,53943
bremsen,VVINF,53926
Allee,NN,53890
Gans,NN,53841
Sarg,NN,53831
Bursche,NN,53810
Nintendo,NN,53795
Kolumne,NN,53790
Stehen,NN,53778
kontaktieren,VVINF,53750
Torte,NN,53748
weithin,ADV,53679
Spargel,NN,53643
Handvoll,NN,53625
Schwere,NN,53619
Freak,NN,53608
Koordinate,NN,53572
Klicken,NN,53564
Scheck,NN,53530
samstags,ADV,53512
moderat,ADJA,53505
zugrunde,PTKVZ,53478
Greifswald,NN,53477
Wucht,NN,53439
Sonderpreis,NN,53416
doll,ADJA,53404
Neuanfang,NN,53379
sparsam,ADJA,53358
Touchscreen,NN,53313
mischen,VVINF,53247
Panne,NN,53143
zart,ADJD,53139
Wanne,NN,53138
Komitee,NN,53134
gleichfalls,ADV,53129
Wache,NN,53126
Defekt,NN,53072
Tapete,NN,53066
Möhre,NN,53058
lautstark,ADJD,53052
Textilie,NN,53051
Walking,NN,53040
Niedergang,NN,52990
beiseite,PTKVZ,52987
Diktator,NN,52970
Schreck,NN,52954
Trauma,NN,52951
vollends,ADV,52941
Oberliga,NN,52918
Jubel,NN,52868
Sekretariat,NN,52855
Außenbereich,NN,52795
Löffel,NN,52791
Hauptmenü,NN,52784
Wirbel,NN,52757
herab,PTKVZ,52731
Ballon,NN,52714
Kot,NN,52703
Gag,NN,52698
Klinge,NN,52672
Naht,NN,52658
Aula,NN,52604
Werdegang,NN,52594
Eigenart,NN,52577
hindurch,PTKVZ,52545
Mehrkosten,NN,52532
Kessel,NN,52519
Doku,NN,52402
Flöte,NN,52381
Euphorie,NN,52327
Syndrom,NN,52314
Drache,NN,52150
Reflex,NN,52071
fort,ADV,52039
Vogt,NN,52028
Quartett,NN,52011
orthodox,ADJA,51957
Thai,NN,51940
Asthma,NN,51925
Mandel,NN,51901
Mafia,NN,51858
Konzil,NN,51845
Linse,NN,51843
Zwischenfall,NN,51739
Shampoo,NN,51682
Impfstoff,NN,51682
aufeinander,PTKVZ,51682
Psalm,NN,51674
Novelle,NN,51645
durcheinander,PTKVZ,51642
hier,PTKVZ,51621
Kolben,NN,51587
Kick,NN,51435
Aue,NN,51433
Moos,NN,51432
Triebwerk,NN,51427
Kurzfilm,NN,51386
Schleife,NN,51375
Archäologie,NN,51335
Muschel,NN,51295
Speck,NN,51282
Vollmacht,NN,51281
blass,ADJD,51272
Intellektuelle,NN,51266
Fledermaus,NN,51261
Volkshochschule,NN,51258
Fachhandel,NN,51258
Fotografieren,NN,51247
Disc,NN,51235
Schlimmste,NN,51212
Hauptgrund,NN,51211
Artefakt,NN,51202
Schluck,NN,51162
Diözese,NN,51082
Funke,NN,51051
Tournee,NN,51028
Pickel,NN,50980
halber,APPO,50978
Seife,NN,50976
irgendeinen,ADV,50922
Schimmel,NN,50913
schlau,ADJA,50901
Expertise,NN,50885
Kurze,NN,50880
Boom,NN,50840
Intervall,NN,50808
Pose,NN,50806
kompensieren,VVINF,50791
hölzern,ADJA,50782
Nebeneffekt,NN,50765
kurzum,ADV,50747
Lehrling,NN,50732
Cash,NN,50696
