lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base,query_by_hand,query_pos,merge
Angewiesenheit,,angewiesend,ADJ.,29,0,1,,,,
Angewiesenheit,,angewiesene,ADJ.,29,0,1,,,,
Angewohnheit,,angewohne,ADJ.,1115,0,1,,,,
Angreifbarkeit,,angreifbar,ADJ.,18,850,1,1,,,
Ängstlichkeit,,ängstlich,ADJ.,317,4465,1,1,,,
Anhänglichkeit,,anhänglich,ADJ.,232,875,1,1,,,
Annehmlichkeit,,annehmlich,ADJ.,1240,31,1,1,,,
Anpassbarkeit,,anpassbar,ADJ.,62,659,1,1,,,
Anpassungsfähigkeit,,anpassungsfähig,ADJ.,573,658,1,1,,,
Anpassungsfähigkeit,,anpassungsfäh,ADJ.,573,0,1,,,,
Anrechenbarkeit,,anrechenbar,ADJ.,57,532,1,1,,,
Anregbarkeit,,anregbar,ADJ.,0,3,1,1,,,
Anschaulichkeit,,anschaulich,ADJ.,269,7401,1,1,,,
Ansetzbarkeit,,ansetzbar,ADJ.,2,27,1,1,,,
Anspruchslosigkeit,,anspruchslos,ADJ.,65,791,1,1,,,
Anspruchslosigkeit,,anspruchslosig,ADJ.,65,0,1,,,,
Anstaendigkeit,,anstaend,ADJ.,0,0,1,,,,
Antriebslosigkeit,,antriebslos,ADJ.,193,196,1,1,,,
Antriebslosigkeit,,antriebslosig,ADJ.,193,0,1,,,,
Anwendbarkeit,,anwendbar,ADJ.,1016,4004,1,1,,,
Anwesenheit,,anwesend,ADJ.,6157,15524,1,1,,,
Anwesenheit,,anwesen,ADJ.,6157,0,1,,,,
Anwesenheit,,anwesene,ADJ.,6157,0,1,,,,
Appetitlosigkeit,,appetitlos,ADJ.,441,24,1,1,,,
Appetitlosigkeit,,appetitlosig,ADJ.,441,1,1,,,,
Arbeitsamkeit,,arbeitsam,ADJ.,31,148,1,1,,,
Arbeitslosigkeit,,arbeitslos,ADJ.,8802,5914,1,1,,,
Arbeitslosigkeit,,arbeitslosig,ADJ.,8802,1,1,,,,
Archivierbarkeit,,archivierbar,ADJ.,2,25,1,1,,,
Arglosigkeit,,arglos,ADJ.,30,452,1,1,,,
Arglosigkeit,,arglosig,ADJ.,30,0,1,,,,
Arschigkeit,,arschig,ADJ.,0,34,1,1,,,
Arschigkeit,,arsch,ADJ.,0,0,1,,,,
Aufdringlichkeit,,aufdringlich,ADJ.,92,1989,1,1,,,
Auffälligkeit,,auffällig,ADJ.,1748,11615,1,1,,,
Auffälligkeit,,auffäll,ADJ.,1748,0,1,,,,
Auffindbarkeit,,auffindbar,ADJ.,489,1138,1,1,,,
Aufgeräumtheit,,aufgeräumt,ADJ.,15,912,1,1,,,
Aufgeräumtheit,,aufgeräumte,ADJ.,15,0,1,,,,
Aufgeregtheit,,aufgeregt,ADJ.,171,2748,1,1,,,
Aufgeregtheit,,aufgeregte,ADJ.,171,0,1,,,,
Aufgeschlossenheit,,aufgeschlossen,ADJ.,385,2253,1,1,,,
Aufgeschlossenheit,,aufgeschlossend,ADJ.,385,0,1,,,,
Aufgeschlossenheit,,aufgeschlossene,ADJ.,385,0,1,,,,
Aufmerksamkeit,,aufmerksam,ADJ.,23068,28528,1,1,,,
Aufrichtigkeit,,aufrichtig,ADJ.,668,2925,1,1,,,
Aufrichtigkeit,,aufricht,ADJ.,668,0,1,,,,
Ausführlichkeit,,ausführlich,ADJ.,372,37463,1,1,,,
Ausgeglichenheit,,ausgeglichen,ADJ.,833,6192,1,1,,,
Ausgeglichenheit,,ausgeglichend,ADJ.,833,0,1,,,,
Ausgeglichenheit,,ausgeglichene,ADJ.,833,0,1,,,,
Ausgelassenheit,,ausgelassen,ADJ.,200,2932,1,1,,,
Ausgelassenheit,,ausgelassend,ADJ.,200,0,1,,,,
Ausgelassenheit,,ausgelassene,ADJ.,200,0,1,,,,
Ausgereiftheit,,ausgereift,ADJ.,30,2689,1,1,,,
Ausgereiftheit,,ausgereifte,ADJ.,30,0,1,,,,
Ausgewogenheit,,ausgewogen,ADJ.,729,6460,1,1,,,
Ausgewogenheit,,ausgewogend,ADJ.,729,0,1,,,,
Ausgewogenheit,,ausgewogene,ADJ.,729,0,1,,,,
Äußerlichkeit,,äußerlich,ADJ.,683,5538,1,1,,,
Aussichtslosigkeit,,aussichtslos,ADJ.,177,1988,1,1,,,
Aussichtslosigkeit,,aussichtslosig,ADJ.,177,0,1,,,,
Austauschbarkeit,,austauschbar,ADJ.,156,1746,1,1,,,
Auswertbarkeit,,auswertbar,ADJ.,40,249,1,1,,,
Balanciertheit,,balanciert,ADJ.,7,127,1,1,,,
Balanciertheit,,balancierte,ADJ.,7,0,1,,,,
Bangigkeit,,bangig,ADJ.,27,0,1,1,,,
Bangigkeit,,bang,ADJ.,27,0,1,,,,
Barmherzigkeit,,barmherzig,ADJ.,2403,1297,1,1,,,
Barmherzigkeit,,barmherz,ADJ.,2403,0,1,,,,
Baubarkeit,,baubar,ADJ.,10,65,1,1,,,
Baufälligkeit,,baufällig,ADJ.,167,588,1,1,,,
Baufälligkeit,,baufäll,ADJ.,167,0,1,,,,
Baulichkeit,,baulich,ADJ.,140,5337,1,1,,,
Bearbeitbarkeit,,bearbeitbar,ADJ.,29,152,1,1,,,
Bedeutsamkeit,,bedeutsam,ADJ.,359,5558,1,1,,,
Bedeutungslosigkeit,,bedeutungslos,ADJ.,560,1170,1,1,,,
Bedeutungslosigkeit,,bedeutungslosig,ADJ.,560,0,1,,,,
Bedienbarkeit,,bedienbar,ADJ.,744,903,1,1,,,
Bedingtheit,,bedingt,ADJ.,221,9137,1,1,,,
Bedingtheit,,bedingte,ADJ.,221,0,1,,,,
Bedürfnislosigkeit,,bedürfnislosig,ADJ.,24,0,1,,,,
Bedürfnislosigkeit,,bedürfnislos,ADJ.,24,8,1,1,,,
Bedürftigkeit,,bedürftig,ADJ.,609,1736,1,1,,,
Bedürftigkeit,,bedürft,ADJ.,609,0,1,,,,
Beengtheit,,beengt,ADJ.,23,516,1,1,,,
Beengtheit,,beengte,ADJ.,23,0,1,,,,
Befahrbarkeit,,befahrbar,ADJ.,116,1547,1,1,,,
Befangenheit,,befangen,ADJ.,462,582,1,1,,,
Befangenheit,,befangend,ADJ.,462,1,1,,,,
Befangenheit,,befangene,ADJ.,462,0,1,,,,
Befindlichkeit,,befindlich,ADJ.,1558,9014,1,1,,,
Beflissenheit,,beflissen,ADJ.,10,61,1,1,,,
Beflissenheit,,beflissend,ADJ.,10,0,1,,,,
Beflissenheit,,beflissene,ADJ.,10,0,1,,,,
Begebenheit,,begeben,ADJ.,2755,57,1,1,,,
Begebenheit,,begebend,ADJ.,2755,10,1,,,,
Begebenheit,,begebene,ADJ.,2755,0,1,,,,
Begehbarkeit,,begehbar,ADJ.,49,1842,1,1,,,
Begehrlichkeit,,begehrlich,ADJ.,573,109,1,1,,,
Begrenztheit,,begrenzt,ADJ.,316,18428,1,1,,,
Begrenztheit,,begrenzte,ADJ.,316,0,1,,,,
Begrifflichkeit,,begrifflich,ADJ.,1308,1325,1,1,,,
Behaglichkeit,,behaglich,ADJ.,569,1251,1,1,,,
Behandelbarkeit,,behandelbar,ADJ.,15,493,1,1,,,
Beharrlichkeit,,beharrlich,ADJ.,1003,1604,1,1,,,
Beherrschbarkeit,,beherrschbar,ADJ.,121,766,1,1,,,
Behutsamkeit,,behutsam,ADJ.,134,3268,1,1,,,
Beiläufigkeit,,beiläufig,ADJ.,55,1456,1,1,,,
Beiläufigkeit,,beiläuf,ADJ.,55,0,1,,,,
Bekanntheit,,bekannt,ADJ.,2484,139557,1,1,,,
Bekanntheit,,bekannte,ADJ.,2484,0,1,,,,
Bekömmlichkeit,,bekömmlich,ADJ.,90,516,1,1,,,
Beladbarkeit,,beladbar,ADJ.,1,4,1,1,,,
Beladenheit,,beladen,ADJ.,1,743,1,1,,,
Beladenheit,,beladend,ADJ.,1,11,1,,,,
Beladenheit,,beladene,ADJ.,1,0,1,,,,
Belanglosigkeit,,belanglos,ADJ.,341,2031,1,1,,,
Belanglosigkeit,,belanglosig,ADJ.,341,1,1,,,,
Belastbarkeit,,belastbar,ADJ.,1696,2283,1,1,,,
Beliebigkeit,,beliebig,ADJ.,750,18656,1,1,,,
Beliebigkeit,,belieb,ADJ.,750,0,1,,,,
Beliebtheit,,beliebt,ADJ.,4917,29263,1,1,,,
Beliebtheit,,beliebte,ADJ.,4917,0,1,,,,
Benutzbarkeit,,benutzbar,ADJ.,199,782,1,1,,,
Bequemlichkeit,,bequemlich,ADJ.,1737,11,1,1,,,
Berechenbarkeit,,berechenbar,ADJ.,245,1086,1,1,,,
Bereitwilligkeit,,bereitwillig,ADJ.,112,1474,1,1,,,
Bereitwilligkeit,,bereitwill,ADJ.,112,0,1,,,,
Beruehmtheit,,beruehmte,ADJ.,7,0,1,,,,
Berufsunfähigkeit,,berufsunfähig,ADJ.,1082,259,1,1,,,
Berufsunfähigkeit,,berufsunfäh,ADJ.,1082,0,1,,,,
Berühmtheit,,berühmt,ADJ.,1215,30435,1,1,,,
Berühmtheit,,berühmte,ADJ.,1215,0,1,,,,
Beschaffenheit,,beschaffen,ADJ.,3110,617,1,1,,,
Beschaffenheit,,beschaffend,ADJ.,3110,111,1,,,,
Beschaffenheit,,beschaffene,ADJ.,3110,0,1,,,,
Beschaulichkeit,,beschaulich,ADJ.,223,2005,1,1,,,
Bescheidenheit,,bescheiden,ADJ.,1515,9211,1,1,,,
Bescheidenheit,,bescheidend,ADJ.,1515,38,1,,,,
Bescheidenheit,,bescheidene,ADJ.,1515,0,1,,,,
Beschränktheit,,beschränkt,ADJ.,234,4462,1,1,,,
Beschränktheit,,beschränkte,ADJ.,234,0,1,,,,
Beschwingtheit,,beschwingt,ADJ.,29,409,1,1,,,
Beschwingtheit,,beschwingte,ADJ.,29,0,1,,,,
Besessenheit,,besessen,ADJ.,498,1011,1,1,,,
Besessenheit,,besessend,ADJ.,498,0,1,,,,
Besessenheit,,besessene,ADJ.,498,0,1,,,,
Besonderheit,,besonder,ADJ.,14214,121545,1,1,,,
Besonderheit,,besondere,ADJ.,14214,0,1,,,,
Besonnenheit,,besonnen,ADJ.,441,470,1,1,,,
Besonnenheit,,besonnend,ADJ.,441,2,1,,,,
Besonnenheit,,besonnene,ADJ.,441,0,1,,,,
Beständigkeit,,beständig,ADJ.,1136,4662,1,1,,,
Beständigkeit,,beständ,ADJ.,1136,0,1,,,,
Bestechlichkeit,,bestechlich,ADJ.,243,177,1,1,,,
Bestimmtheit,,bestimmt,ADJ.,772,115257,1,1,,,
Bestimmtheit,,bestimmte,ADJ.,772,0,1,,,,
Betontheit,,betont,ADJ.,1,1367,1,1,,,
Betontheit,,betonte,ADJ.,1,0,1,,,,
Betriebsamkeit,,betriebsam,ADJ.,330,97,1,1,,,
Betroffenheit,,betroffen,ADJ.,1562,24039,1,1,,,
Betroffenheit,,betroffend,ADJ.,1562,0,1,,,,
Betroffenheit,,betroffene,ADJ.,1562,0,1,,,,
Beweglichkeit,,beweglich,ADJ.,2831,5081,1,1,,,
Beweisbarkeit,,beweisbar,ADJ.,73,533,1,1,,,
Bewusstheit,,bewusst,ADJ.,631,53965,1,1,,,
Bewusstheit,,bewusste,ADJ.,631,0,1,,,,
Bewusstlosigkeit,,bewusstlos,ADJ.,573,1441,1,1,,,
Bewusstlosigkeit,,bewusstlosig,ADJ.,573,0,1,,,,
Bezahlbarkeit,,bezahlbar,ADJ.,72,3736,1,1,,,
Bezogenheit,,bezogen,ADJ.,84,2393,1,1,,,
Bezogenheit,,bezogend,ADJ.,84,0,1,,,,
Bezogenheit,,bezogene,ADJ.,84,0,1,,,,
Biegsamkeit,,biegsam,ADJ.,59,566,1,1,,,
Bildsamkeit,,bildsam,ADJ.,11,16,1,1,,,
Billigkeit,,billig,ADJ.,258,39027,1,1,,,
Billigkeit,,bill,ADJ.,258,0,1,,,,
Bindungslosigkeit,,bindungslos,ADJ.,24,31,1,1,,,
Bindungslosigkeit,,bindungslosig,ADJ.,24,0,1,,,,
Bitterkeit,,bitter,ADJ.,507,10840,1,1,,,
Blindheit,,blind,ADJ.,949,13172,1,1,,,
Blindheit,,blinde,ADJ.,949,0,1,,,,
Blödheit,,blöd,ADJ.,572,27539,1,1,,,
Blödheit,,blöde,ADJ.,572,0,1,,,,
Bösartigkeit,,bösartig,ADJ.,279,3146,1,1,,,
Bösartigkeit,,bösart,ADJ.,279,0,1,,,,
Boshaftigkeit,,boshaft,ADJ.,296,597,1,1,,,
Boshaftigkeit,,boshaftig,ADJ.,296,0,1,,,,
Bosheit,,bos,ADJ.,739,0,1,,,,
Brauchbarkeit,,brauchbar,ADJ.,273,7730,1,1,,,
Bravheit,,brav,ADJ.,15,8357,1,1,,,
Bravheit,,brave,ADJ.,15,0,1,,,,
Brüderlichkeit,,brüderlich,ADJ.,477,544,1,1,,,
Buntheit,,bunt,ADJ.,154,31771,1,1,,,
Buntheit,,bunte,ADJ.,154,0,1,,,,
Chancengleichheit,,chancengleich,ADJ.,2310,76,1,1,,,
Chancengleichheit,,chancengleiche,ADJ.,2310,0,1,,,,
Christenheit,,christend,ADJ.,1038,0,1,,,,
Christenheit,,christene,ADJ.,1038,0,1,,,,
Christlichkeit,,christlich,ADJ.,42,26802,1,1,,,
Dankbarkeit,,dankbar,ADJ.,3079,19262,1,1,,,
Dauerhaftigkeit,,dauerhaft,ADJ.,347,22885,1,1,,,
Dauerhaftigkeit,,dauerhaftig,ADJ.,347,4,1,,,,
Deckungsgleichheit,,deckungsgleich,ADJ.,50,634,1,1,,,
Deckungsgleichheit,,deckungsgleiche,ADJ.,50,0,1,,,,
Deformierbarkeit,,deformierbar,ADJ.,1,43,1,1,,,
Deftigkeit,,deftig,ADJ.,15,2171,1,1,,,
Deftigkeit,,deft,ADJ.,15,0,1,,,,
Dehnbarkeit,,dehnbar,ADJ.,104,672,1,1,,,
Denkwürdigkeit,,denkwürdig,ADJ.,168,1203,1,1,,,
Denkwürdigkeit,,denkwürd,ADJ.,168,0,1,,,,
Derbheit,,derb,ADJ.,57,3302,1,1,,,
Derbheit,,derbe,ADJ.,57,0,1,,,,
Determiniertheit,,determiniert,ADJ.,85,150,1,1,,,
Determiniertheit,,determinierte,ADJ.,85,0,1,,,,
Deutlichkeit,,deutlich,ADJ.,1004,166014,1,1,,,
Dichtheit,,dicht,ADJ.,314,26600,1,1,,,
Dichtheit,,dichte,ADJ.,314,0,1,,,,
Dichtigkeit,,dicht,ADJ.,348,26600,1,1,,,
Dichtigkeit,,dichtig,ADJ.,348,0,1,,,,
Dienstunfähigkeit,,dienstunfähig,ADJ.,355,96,1,1,,,
Dienstunfähigkeit,,dienstunfäh,ADJ.,355,0,1,,,,
Differenziertheit,,differenziert,ADJ.,135,4917,1,1,,,
Differenziertheit,,differenzierte,ADJ.,135,0,1,,,,
Direktheit,,direkt,ADJ.,301,205635,1,1,,,
Direktheit,,direkte,ADJ.,301,0,1,,,,
Distanziertheit,,distanziert,ADJ.,65,852,1,1,,,
Distanziertheit,,distanzierte,ADJ.,65,0,1,,,,
Doofheit,,doof,ADJ.,67,13568,1,1,,,
Doofheit,,doofe,ADJ.,67,0,1,,,,
Doppeldeutigkeit,,doppeldeutig,ADJ.,184,260,1,1,,,
Doppeldeutigkeit,,doppeldeut,ADJ.,184,0,1,,,,
Dosierbarkeit,,dosierbar,ADJ.,60,99,1,1,,,
Drehbarkeit,,drehbar,ADJ.,17,1012,1,1,,,
Dreifaltigkeit,,dreifaltig,ADJ.,557,157,1,1,,,
Dreifaltigkeit,,dreifalt,ADJ.,557,0,1,,,,
Dreiheit,,dreie,ADJ.,109,0,1,,,,
Dreistigkeit,,dreist,ADJ.,543,2898,1,1,,,
Dreistigkeit,,dreistig,ADJ.,543,0,1,,,,
Dringlichkeit,,dringlich,ADJ.,1155,1533,1,1,,,
Drittklassigkeit,,drittklassig,ADJ.,45,355,1,1,,,
Drittklassigkeit,,drittklass,ADJ.,45,0,1,,,,
Drogenabhängigkeit,,drogenabhängig,ADJ.,198,374,1,1,,,
Drogenabhängigkeit,,drogenabhäng,ADJ.,198,0,1,,,,
Dummheit,,dumm,ADJ.,4429,30140,1,1,,,
Dummheit,,dumme,ADJ.,4429,0,1,,,,
Dumpfheit,,dumpf,ADJ.,47,2430,1,1,,,
Dumpfheit,,dumpfe,ADJ.,47,0,1,,,,
Dunkelheit,,dunkel,ADJ.,8266,41748,1,1,,,
Dunkelheit,,dunkele,ADJ.,8266,0,1,,,,
Durchlässigkeit,,durchlässig,ADJ.,715,929,1,1,,,
Durchlässigkeit,,durchläss,ADJ.,715,0,1,,,,
Durchsetzbarkeit,,durchsetzbar,ADJ.,122,904,1,1,,,
Durchsetzungsfähigkeit,,durchsetzungsfähig,ADJ.,190,197,1,1,,,
Durchsetzungsfähigkeit,,durchsetzungsfäh,ADJ.,190,0,1,,,,
Durchsichtigkeit,,durchsichtig,ADJ.,117,3020,1,1,,,
Durchsichtigkeit,,durchsicht,ADJ.,117,0,1,,,,
Dürftigkeit,,dürftig,ADJ.,72,2348,1,1,,,
Dürftigkeit,,dürft,ADJ.,72,0,1,,,,
Ebenheit,,eben,ADJ.,67,3672,1,1,,,
Ebenheit,,ebend,ADJ.,67,0,1,,,,
Ebenheit,,ebene,ADJ.,67,0,1,,,,
Echtheit,,echt,ADJ.,1197,170189,1,1,,,
Echtheit,,echte,ADJ.,1197,0,1,,,,
Ehelosigkeit,,ehelos,ADJ.,153,53,1,1,,,
Ehelosigkeit,,ehelosig,ADJ.,153,0,1,,,,
Ehrbarkeit,,ehrbar,ADJ.,71,500,1,1,,,
Ehrenamtlichkeit,,ehrenamtlich,ADJ.,86,16618,1,1,,,
Ehrlichkeit,,ehrlich,ADJ.,2652,46345,1,1,,,
Eigenheit,,eigen,ADJ.,1862,356723,1,1,,,
