lemma,unique_candidates,pos,lemma_freq,base_freq
Liquidation,liquidieren,VVINF,471,197
Evokation,evokieren,VVINF,44,0
Approximation,approximieren,VVINF,118,0
Population,populieren,VVINF,2188,0
Vibration,vibrieren,VVINF,1974,253
Meditation,meditieren,VVINF,5808,562
Amputation,amputieren,VVINF,668,132
Hospitation,hospitieren,VVINF,319,89
Modifikation,modifikieren,VVINF,2782,0
Administration,administrieren,VVINF,4509,183
Immatrikulation,immatrikulieren,VVINF,479,83
Rotation,rotieren,VVINF,1931,485
Dekoration,dekorieren,VVINF,3286,396
Kastration,kastrieren,VVINF,2033,1161
Komplikation,komplikieren,VVINF,3958,0
Gratulation,gratulieren,VVINF,2476,1840
Approbation,approbieren,VVINF,477,0
Evaluation,evaluieren,VVINF,3745,470
Rezitation,rezitieren,VVINF,249,165
Determination,determinieren,VVINF,173,26
Kompensation,kompensieren,VVINF,1216,2540
Transplantation,transplantieren,VVINF,1085,72
Denunziation,denunziieren,VVINF,367,0
Manipulation,manipulieren,VVINF,4387,1757
Negation,negieren,VVINF,674,237
Nachkalkulation,nachkalkulieren,VVINF,92,0
Okkupation,okkupieren,VVINF,280,27
Nitrifikation,nitrifikieren,VVINF,50,0
Regulation,regulieren,VVINF,917,1485
Assoziation,assoziieren,VVINF,3197,208
Deformation,deformieren,VVINF,438,39
Kation,kieren,VVINF,219,0
Mobilisation,mobilisieren,VVINF,187,1552
Initiation,initiieren,VVINF,398,903
Frustration,frustrieren,VVINF,1443,105
Modulation,modulieren,VVINF,786,93
Implementation,implementieren,VVINF,552,1222
Isolation,isolieren,VVINF,2555,821
Translation,translieren,VVINF,607,0
Fabrikation,fabrikieren,VVINF,249,0
Reklamation,reklamieren,VVINF,2145,564
Aberration,aberrieren,VVINF,209,0
Korrelation,korrelieren,VVINF,1479,100
Medikation,medikieren,VVINF,901,0
Fermentation,fermentieren,VVINF,181,0
Kanalisation,kanalisieren,VVINF,1282,232
Ration,rieren,VVINF,545,0
Konjugation,konjugieren,VVINF,125,0
Synchronisation,synchronisieren,VVINF,2049,899
Vegetation,vegetieren,VVINF,2561,83
Imagination,imaginieren,VVINF,798,40
Destination,destinieren,VVINF,1437,0
Mutation,mutieren,VVINF,2368,455
Emanation,emanieren,VVINF,54,0
Migration,migrieren,VVINF,4670,0
Dissoziation,dissoziieren,VVINF,214,24
Oszillation,oszillieren,VVINF,207,18
Detonation,detonieren,VVINF,352,0
Halluzination,halluzinieren,VVINF,978,30
Deeskalation,deeskalieren,VVINF,325,0
Disputation,disputieren,VVINF,278,28
Mystifikation,mystifikieren,VVINF,59,0
Salvation,salvieren,VVINF,169,0
Kompilation,kompilieren,VVINF,173,0
Realisation,realisieren,VVINF,831,8784
Kapitulation,kapitulieren,VVINF,1239,290
Farbkombination,farbkombinieren,VVINF,656,0
Proklamation,proklamieren,VVINF,448,82
Resignation,resignieren,VVINF,1288,267
Visitation,visitieren,VVINF,308,0
Deportation,deportieren,VVINF,987,0
Affirmation,affirmieren,VVINF,462,11
Umorganisation,umorganisieren,VVINF,130,18
Lokalisation,lokalisieren,VVINF,607,808
Reinkarnation,reinkarnieren,VVINF,809,0
Irritation,irritieren,VVINF,1459,647
Automation,automieren,VVINF,1149,0
Inkulturation,inkulturieren,VVINF,41,0
Intoxikation,intoxikieren,VVINF,104,0
Pronation,pronieren,VVINF,35,0
Personifikation,personifikieren,VVINF,151,0
Separation,separieren,VVINF,235,170
Gegenstation,gegenstieren,VVINF,36,0
Immigration,immigrieren,VVINF,505,10
Zitation,zitieren,VVINF,124,2757
Subrotation,subrotieren,VVINF,0,0
Verifikation,verifikieren,VVINF,250,0
Deklaration,deklarieren,VVINF,1178,568
Restauration,restaurieren,VVINF,1394,709
Penetration,penetrieren,VVINF,272,66
Konfirmation,konfirmieren,VVINF,1150,33
Reservation,reservieren,VVINF,273,1723
Deklination,deklinieren,VVINF,252,24
Inokulation,inokulieren,VVINF,28,0
Implantation,implantieren,VVINF,671,168
Gravitation,gravitieren,VVINF,1296,0
Emigration,emigrieren,VVINF,886,198
Stipulation,stipulieren,VVINF,37,0
Reorganisation,reorganisieren,VVINF,586,77
Destillation,destillieren,VVINF,286,74
Aggregation,aggregieren,VVINF,200,0
Indoktrination,indoktrinieren,VVINF,375,52
Gegeninformation,gegeninformieren,VVINF,11,0
Annotation,annotieren,VVINF,163,0
Menstruation,menstruieren,VVINF,509,7
Konspiration,konspirieren,VVINF,75,7
Ovation,ovieren,VVINF,507,0
Deputation,deputieren,VVINF,111,0
Transportation,transportieren,VVINF,221,3977
Metanavigation,metanavigieren,VVINF,43,0
Kontamination,kontaminieren,VVINF,738,50
Diversifikation,diversifikieren,VVINF,297,0
Imitation,imitieren,VVINF,502,474
Inklination,inklinieren,VVINF,91,0
Desinformation,desinformieren,VVINF,460,0
Degustation,degustieren,VVINF,131,0
Exkommunikation,exkommunikieren,VVINF,328,0
Temperaturkompensation,temperaturkompensieren,VVINF,16,0
Elimination,eliminieren,VVINF,257,917
Emulation,emulieren,VVINF,271,0
Klassifikation,klassifikieren,VVINF,1120,0
Sterilisation,sterilisieren,VVINF,609,155
Desorganisation,desorganisieren,VVINF,50,0
Kontemplation,kontemplieren,VVINF,393,0
Konnotation,konnotieren,VVINF,359,0
Implikation,implikieren,VVINF,1090,0
Stagnation,stagnieren,VVINF,1054,183
Polymerisation,polymerisieren,VVINF,152,0
Derivation,derivieren,VVINF,65,0
Kontraindikation,kontraindikieren,VVINF,340,0
Habilitation,habilitieren,VVINF,969,43
Akkumulation,akkumulieren,VVINF,492,63
Telekommunikation,telekommunikieren,VVINF,2465,0
Elevation,elevieren,VVINF,127,0
Masturbation,masturbieren,VVINF,283,55
Degeneration,degenerieren,VVINF,342,66
Dilatation,dilatieren,VVINF,98,0
Exmatrikulation,exmatrikulieren,VVINF,231,0
Allokation,allokieren,VVINF,221,0
Explikation,explikieren,VVINF,67,0
Multiplikation,multiplikieren,VVINF,516,0
Notifikation,notifikieren,VVINF,83,0
Kumulation,kumulieren,VVINF,111,48
Inkubation,inkubieren,VVINF,142,0
Agglutination,agglutinieren,VVINF,16,0
Sublimation,sublimieren,VVINF,68,31
Sedimentation,sedimentieren,VVINF,154,0
Augmentation,augmentieren,VVINF,82,0
Exploration,explorieren,VVINF,432,32
Reintegration,reintegrieren,VVINF,233,0
Amortisation,amortisieren,VVINF,180,165
Erstinformation,erstinformieren,VVINF,81,0
Ordination,ordinieren,VVINF,362,19
Simplifikation,simplifikieren,VVINF,12,0
Ejakulation,ejakulieren,VVINF,365,36
Bonifikation,bonifikieren,VVINF,20,0
Reinterpretation,reinterpretieren,VVINF,14,0
Reanimation,reanimieren,VVINF,304,140
Agitation,agitieren,VVINF,560,57
Perforation,perforieren,VVINF,241,28
Deinstallation,deinstallieren,VVINF,384,0
Visualisation,visualisieren,VVINF,29,554
Touristinformation,touristinformieren,VVINF,184,0
Replikation,replikieren,VVINF,343,0
Interkommunikation,interkommunikieren,VVINF,2,0
Hydration,hydrieren,VVINF,21,0
Unterkalkulation,unterkalkulieren,VVINF,0,0
Orchestration,orchestrieren,VVINF,21,23
Kristallisation,kristallisieren,VVINF,195,67
Radiation,radiieren,VVINF,113,0
Ratifikation,ratifikieren,VVINF,109,0
Dekompensation,dekompensieren,VVINF,46,0
Binnenorganisation,binnenorganisieren,VVINF,4,0
Domestikation,domestikieren,VVINF,107,0
Rekreation,rekreieren,VVINF,29,0
Lokation,lokieren,VVINF,228,0
Neuinstallation,neuinstallieren,VVINF,1481,0
Infiltration,infiltrieren,VVINF,332,158
Ventilation,ventilieren,VVINF,181,8
Agglomeration,agglomerieren,VVINF,301,0
Gegendemonstration,gegendemonstrieren,VVINF,200,0
Affiliation,affiliieren,VVINF,11,0
Relegation,relegieren,VVINF,895,5
Voraggregation,voraggregieren,VVINF,0,0
Falsifikation,falsifikieren,VVINF,97,0
Transliteration,transliterieren,VVINF,109,0
Obstipation,obstipieren,VVINF,131,0
Restimulation,restimulieren,VVINF,11,0
Examination,examinieren,VVINF,33,16
Erstkonfiguration,erstkonfigurieren,VVINF,12,0
Individuation,individuieren,VVINF,86,0
Raumstation,raumstieren,VVINF,1059,0
Adaptation,adaptieren,VVINF,260,273
Nomination,nominieren,VVINF,82,360
Proliferation,proliferieren,VVINF,271,0
Akzeleration,akzelerieren,VVINF,28,0
Multistation,multistieren,VVINF,4,0
Intermodulation,intermodulieren,VVINF,8,0
Relaxation,relaxieren,VVINF,117,0
Transpiration,transpirieren,VVINF,76,10
Koartikulation,koartikulieren,VVINF,4,0
Rekombination,rekombinieren,VVINF,179,0
Tierschutzorganisation,tierschutzorganisieren,VVINF,580,0
Ultrafiltration,ultrafiltrieren,VVINF,45,0
Assimilation,assimilieren,VVINF,517,165
Mineralisation,mineralisieren,VVINF,53,0
Normalisation,normalisieren,VVINF,6,359
Luxation,luxieren,VVINF,133,0
Stabilisation,stabilisieren,VVINF,68,1762
Hyperinflation,hyperinflieren,VVINF,297,0
Depolarisation,depolarisieren,VVINF,67,0
Exploitation,exploitieren,VVINF,77,0
Konföderation,konföderieren,VVINF,325,0
Dekompilation,dekompilieren,VVINF,4,0
Missinterpretation,missinterpretieren,VVINF,32,0
Extrapolation,extrapolieren,VVINF,123,0
Figuration,figurieren,VVINF,156,15
Denotation,denotieren,VVINF,82,0
Gegenreformation,gegenreformieren,VVINF,300,0
Hibernation,hibernieren,VVINF,39,0
Vorqualifikation,vorqualifikieren,VVINF,35,0
Transmutation,transmutieren,VVINF,86,0
Alienation,alienieren,VVINF,31,0
Segregation,segregieren,VVINF,286,0
Rekapitulation,rekapitulieren,VVINF,81,94
Aspiration,aspirieren,VVINF,127,0
Illumination,illuminieren,VVINF,215,25
Gegenprovokation,gegenprovokieren,VVINF,4,0
Dotation,dotieren,VVINF,83,16
Interpolation,interpolieren,VVINF,269,55
Kolonisation,kolonisieren,VVINF,263,62
Gradation,gradieren,VVINF,118,0
Renovation,renovieren,VVINF,154,965
Dehydration,dehydrieren,VVINF,95,0
Alliteration,alliterieren,VVINF,108,1
Ionisation,ionisieren,VVINF,115,0
Generalisation,generalisieren,VVINF,18,72
Bifurkation,bifurkieren,VVINF,44,0
Obligation,obligieren,VVINF,160,0
Inkorporation,inkorporieren,VVINF,80,0
Teleportation,teleportieren,VVINF,120,0
Inthronisation,inthronisieren,VVINF,89,9
Rekuperation,rekuperieren,VVINF,51,0
Basketballnation,basketballnieren,VVINF,1,0
Expropriation,expropriieren,VVINF,26,0
Dislokation,dislokieren,VVINF,49,0
Erstinstallation,erstinstallieren,VVINF,127,0
Ladestation,ladestieren,VVINF,676,0
Diskrimination,diskriminieren,VVINF,23,348
Reparation,reparieren,VVINF,240,3536
Pasteurisation,pasteurisieren,VVINF,15,0
Subluxation,subluxieren,VVINF,30,0
Disqualifikation,disqualifikieren,VVINF,321,0
Geheiminformation,geheiminformieren,VVINF,18,0
Permutation,permutieren,VVINF,86,0
Deflation,deflieren,VVINF,610,0
Kopulation,kopulieren,VVINF,80,29
Antizipation,antizipieren,VVINF,169,149
Internation,internieren,VVINF,28,33
Inovation,inovieren,VVINF,54,0
Harmonisation,harmonisieren,VVINF,2,288
Hintergrundinformation,hintergrundinformieren,VVINF,2178,0
Dauermotivation,dauermotivieren,VVINF,7,0
Gratifikation,gratifikieren,VVINF,186,0
Koedukation,koedukieren,VVINF,78,0
Observation,observieren,VVINF,405,58
Appellation,appellieren,VVINF,226,398
Instrumentation,instrumentieren,VVINF,165,10
Hilfsorganisation,hilfsorganisieren,VVINF,2219,0
Degradation,degradieren,VVINF,105,174
Transkommunikation,transkommunikieren,VVINF,17,0
Pulsation,pulsieren,VVINF,75,92
Stammformation,stammformieren,VVINF,140,0
Erstmanifestation,erstmanifestieren,VVINF,27,0
Denitrifikation,denitrifikieren,VVINF,60,0
Deprivation,deprivieren,VVINF,109,0
Evangelisation,evangelisieren,VVINF,358,0
Ablation,ablieren,VVINF,61,0
Titration,titrieren,VVINF,111,0
Oxydation,oxydieren,VVINF,79,0
Isation,isieren,VVINF,0,0
Kulmination,kulminieren,VVINF,78,19
Derealisation,derealisieren,VVINF,13,0
Fibrillation,fibrillieren,VVINF,5,0
Degranulation,degranulieren,VVINF,6,0
Inventarisation,inventarisieren,VVINF,39,27
Voroperation,voroperieren,VVINF,35,0
Erstimplantation,erstimplantieren,VVINF,6,0
Vinifikation,vinifikieren,VVINF,31,0
Raffination,raffinieren,VVINF,43,15
Gesamtsituation,gesamtsituieren,VVINF,449,0
Inauguration,inaugurieren,VVINF,39,3
Transinformation,transinformieren,VVINF,4,0
Hyperventilation,hyperventilieren,VVINF,103,0
Egeneration,egenerieren,VVINF,0,0
Zelebration,zelebrieren,VVINF,19,426
Hyperkompensation,hyperkompensieren,VVINF,1,0
Intubation,intubieren,VVINF,88,0
Authentifikation,authentifikieren,VVINF,58,0
Objektivation,objektivieren,VVINF,24,0
Kodifikation,kodifikieren,VVINF,51,0
Fixation,fixieren,VVINF,100,1230
Lebenssituation,lebenssituieren,VVINF,3148,0
Tauchstation,tauchstieren,VVINF,104,0
Konsumation,konsumieren,VVINF,27,1183
Lamentation,lamentieren,VVINF,12,191
Organtransplantation,organtransplantieren,VVINF,371,0
Subnavigation,subnavigieren,VVINF,107,0
Translokation,translokieren,VVINF,93,0
Akkulturation,akkulturieren,VVINF,59,0
Subpopulation,subpopulieren,VVINF,22,0
Deklamation,deklamieren,VVINF,87,22
Nichtqualifikation,nichtqualifikieren,VVINF,4,0
Gestikulation,gestikulieren,VVINF,15,34
Melioration,meliorieren,VVINF,69,0
Iteration,iterieren,VVINF,248,0
Disintegration,disintegrieren,VVINF,36,0
Überinterpretation,überinterpretieren,VVINF,47,23
Demineralisation,demineralisieren,VVINF,12,0
Vorinformation,vorinformieren,VVINF,112,0
Granulation,granulieren,VVINF,38,0
Purgation,purgieren,VVINF,3,0
Alteration,alterieren,VVINF,46,0
Standardsituation,standardsituieren,VVINF,582,0
Metakommunikation,metakommunikieren,VVINF,22,0
Vorkalkulation,vorkalkulieren,VVINF,54,0
